user,artid,artname,song
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,32286190-da0f-4a85-b3d6-09a84d7e2bbc,bix beiderbecke,25
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,afdfd1f3-e3c2-47e7-b861-465678a3dbc2,maurizio pollini,25
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,7f260b9c-bea7-469b-9ba8-0daec7d2c85c,madeleine peyroux,23
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,2944824d-4c26-476f-a981-be849081942f,nina simone,23
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,6e3d6e70-2f11-4732-a789-4a9d608ef24a,original dixieland jazz band,23
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,3e55d51d-687f-4a9d-af96-2fabccf802e5,the cardigans,23
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,54799c0e-eb45-4eea-996d-c4d71a63c499,ella fitzgerald,22
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,julie london,21
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,f969f986-97df-4fa0-8cef-ffccd098ff50,koop,21
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,40095deb-8d01-44c1-93d9-c08f89f2b444,pasarea colibri,21
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,40eca300-9416-4cc9-81a6-218a40d55a02,stéphane grappelli & michel petrucciani,21
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,23d8426c-18c7-46e6-a51d-7395bd43c641,tangerine dream,21
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,07ec9525-b53e-4eef-8f65-b6f45bdc62e1,alex skolnick trio,20
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,fac566b2-7a0e-4977-ad92-533f43420975,daniel barenboim,20
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,d385947d-c00d-4311-9cf1-a032a1d4040b,dinah washington,20
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,a3fcbd07-4e53-49cf-9023-cbdf4116429f,jabbo smith's rhythm aces,20
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,b10806de-2198-4313-af6a-13df4acb912f,jamie cullum,19
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,,horatiu malaele,18
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,d59c4cda-11d9-48db-8bfe-b557ee602aed,billie holiday,17
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,1ba1d493-7114-45e2-b163-a36d49a0c065,chet baker,17
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,351d8bdf-33a1-45e2-8c04-c85fad20da55,sarah vaughan,17
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,diana krall,16
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,cd645207-1664-46af-9953-264e9ae54089,lisa gerrard,16
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,985c709c-7771-4de3-9024-7bda29ebe3f9,norah jones,16
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,f597eafc-4dc5-4bc4-a019-a5035a3c8502,nancy wilson,15
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,7cd536a1-8d66-49e3-bf14-e1be74a06363,stacey kent,15
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,eea8a864-fcda-4602-9569-38ab446decd6,louis armstrong,13
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,nat king cole,13
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,eb6595d3-e559-4bcc-a516-843bfdba82e9,cassandra wilson,12
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,c67b7746-d097-4945-ab0e-9d9a5f2d1493,harold budd/brian eno,12
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,peggy lee,12
058af5a08aa4acd9e42c04083f0d11dd9119fdf7,d422e9c0-b492-4cb2-8267-ccd5973e8a54,silje nergaard,12
084e1f19b3006e23281f6955c753a07873473645,e20747e7-55a4-452e-8766-7b985585082d,frank zappa,369
084e1f19b3006e23281f6955c753a07873473645,561d854a-6a28-4aa7-8c99-323e6ce46c2a,miles davis,218
084e1f19b3006e23281f6955c753a07873473645,cbfd7f01-87c3-44bf-a3a2-fe4dbff20ad2,john scofield,165
084e1f19b3006e23281f6955c753a07873473645,070d193a-845c-479f-980e-bef15710653e,prince,101
084e1f19b3006e23281f6955c753a07873473645,f86f1f07-d182-45ce-ae93-ef610880ca72,muddy waters,99
084e1f19b3006e23281f6955c753a07873473645,98607588-f641-4d2b-b10b-03152c8dbc13,charlie christian,89
084e1f19b3006e23281f6955c753a07873473645,ca5b38c2-f39d-45a4-ad3d-daf4448846ef,howlin wolf,82
084e1f19b3006e23281f6955c753a07873473645,1ba1d493-7114-45e2-b163-a36d49a0c065,chet baker,81
084e1f19b3006e23281f6955c753a07873473645,2ce02909-598b-44ef-a456-151ba0a3bd70,ray charles,72
084e1f19b3006e23281f6955c753a07873473645,b04d9207-306c-42db-8b6a-c94d49b4b08a,alton ellis,71
084e1f19b3006e23281f6955c753a07873473645,b625448e-bf4a-41c3-a421-72ad46cdb831,john coltrane,69
084e1f19b3006e23281f6955c753a07873473645,8a8bbba6-72f7-4900-a306-c40b94f2631b,robert johnson,65
084e1f19b3006e23281f6955c753a07873473645,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,stevie wonder,60
084e1f19b3006e23281f6955c753a07873473645,e9ba8ccb-505f-4e5c-b909-65998d0d35b5,dizzy gillespie,55
084e1f19b3006e23281f6955c753a07873473645,1eaf1688-4f52-49e8-98bc-743828fe3e7e,jimmy witherspoon,54
084e1f19b3006e23281f6955c753a07873473645,54799c0e-eb45-4eea-996d-c4d71a63c499,ella fitzgerald,53
084e1f19b3006e23281f6955c753a07873473645,d185d986-ee96-4fd3-bd61-8c848a4765b6,horace silver,53
084e1f19b3006e23281f6955c753a07873473645,018d8a5e-76c7-450d-a0a1-a97f8c26466f,jimmy reed,53
084e1f19b3006e23281f6955c753a07873473645,22fe7b6f-af38-458e-87bd-8971e7a2912e,mccoy tyner,53
084e1f19b3006e23281f6955c753a07873473645,5611a8e8-1521-4919-a531-2689bbb57ce4,al jolson,50
084e1f19b3006e23281f6955c753a07873473645,72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,49
084e1f19b3006e23281f6955c753a07873473645,5193ce6b-a315-4c50-ae49-54e69ffbc988,soft machine,49
084e1f19b3006e23281f6955c753a07873473645,3b8403b6-72c8-4953-b966-5fc555923baf,sonny boy williamson,49
084e1f19b3006e23281f6955c753a07873473645,039e3952-2f73-49f4-86fe-7aaee4a89a17,"clarence ""gatemouth"" brown",48
084e1f19b3006e23281f6955c753a07873473645,27613b78-1b9d-4ec3-9db5-fa0743465fdd,herbie hancock,48
084e1f19b3006e23281f6955c753a07873473645,,クレイジーケンバンド,47
084e1f19b3006e23281f6955c753a07873473645,2f43e416-f1bf-4f04-8853-a0019aa12441,joe pass,46
084e1f19b3006e23281f6955c753a07873473645,2944824d-4c26-476f-a981-be849081942f,nina simone,45
084e1f19b3006e23281f6955c753a07873473645,6be2828f-6c0d-4059-99d4-fa18acf1a296,janet jackson,44
084e1f19b3006e23281f6955c753a07873473645,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,donald byrd,43
084e1f19b3006e23281f6955c753a07873473645,1a88b270-d763-48d5-a62c-2bb9cabb140c,grant green,42
084e1f19b3006e23281f6955c753a07873473645,9b1f8808-6bdd-4d36-b619-ec5c7e6d0d7d,leon ware,41
084e1f19b3006e23281f6955c753a07873473645,c27cac8e-4c4a-48c0-a4ba-41399b9c176d,sun ra,40
084e1f19b3006e23281f6955c753a07873473645,169c0d1b-fcb8-4a43-9097-829aa7b39205,ornette coleman,39
084e1f19b3006e23281f6955c753a07873473645,cf347470-d1d1-48b4-bda1-8171418ef5a7,barney kessel,38
084e1f19b3006e23281f6955c753a07873473645,061c4920-3ea6-4835-98f6-02f3b82f5e3a,keith jarrett,38
084e1f19b3006e23281f6955c753a07873473645,afdb7919-059d-43c1-b668-ba1d265e7e42,marvin gaye,37
084e1f19b3006e23281f6955c753a07873473645,38e82a3d-4e11-4e0b-92d5-6b3a3f93f276,mike stern,37
084e1f19b3006e23281f6955c753a07873473645,663f8232-8c46-4851-803f-a91d31593b14,wes montgomery,37
084e1f19b3006e23281f6955c753a07873473645,d72d000b-b860-44f4-9ac1-5d82e3fff9a9,blackstreet,36
084e1f19b3006e23281f6955c753a07873473645,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,george benson,36
084e1f19b3006e23281f6955c753a07873473645,7db590cd-d7e6-4b36-b4e7-e8209426b02d,grandmaster flash,36
084e1f19b3006e23281f6955c753a07873473645,84783313-2a3f-4f17-ab9a-425a5d527879,james brown,36
084e1f19b3006e23281f6955c753a07873473645,5545a012-0977-46ff-9d69-39bf5952616f,little walter,36
084e1f19b3006e23281f6955c753a07873473645,75a72702-a5ef-4513-bca5-c5b944903546,john legend,35
084e1f19b3006e23281f6955c753a07873473645,4f8a0d9b-5777-40da-b29a-e9753d5ae693,jimmy smith,34
084e1f19b3006e23281f6955c753a07873473645,8ddf3da1-dfa9-490a-93cc-7d4072319995,barrington levy,33
084e1f19b3006e23281f6955c753a07873473645,4a76400d-283f-492e-9754-18ef41755f81,the isley brothers,33
084e1f19b3006e23281f6955c753a07873473645,0372006b-dcf8-4fb9-8694-d5ea3d2540f0,cutty ranks,32
084e1f19b3006e23281f6955c753a07873473645,20404789-b0f3-43de-bbe1-f4fe39e83e87,toots thielemans,32
084e1f19b3006e23281f6955c753a07873473645,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,amy winehouse,31
084e1f19b3006e23281f6955c753a07873473645,266b9126-4a40-4b9b-b21e-422d72e64254,art pepper,31
084e1f19b3006e23281f6955c753a07873473645,a8754ac4-a85e-4f48-a81f-eecd482570ef,three 6 mafia,29
084e1f19b3006e23281f6955c753a07873473645,6fbd2cfb-5f9c-497c-8e06-3c6668367681,elmore james,28
084e1f19b3006e23281f6955c753a07873473645,66c662b6-6e2f-4930-8610-912e24c63ed1,ac/dc,27
084e1f19b3006e23281f6955c753a07873473645,c0cc5d77-937d-4296-a349-0a09d733fbfb,david banner,27
084e1f19b3006e23281f6955c753a07873473645,7b353d3c-2bd9-40e3-a21d-b7da3f941339,glenn miller,27
084e1f19b3006e23281f6955c753a07873473645,7daac7f9-8fcc-485f-a14f-f8091d98cf25,pat metheny,27
084e1f19b3006e23281f6955c753a07873473645,b071f9fa-14b0-4217-8e97-eb41da73f598,the rolling stones,27
084e1f19b3006e23281f6955c753a07873473645,7cc385f3-333c-48de-b341-3d728de74973,vybz kartel,27
084e1f19b3006e23281f6955c753a07873473645,9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb,melvins,26
084e1f19b3006e23281f6955c753a07873473645,209ddf15-ee0a-41a1-a1f5-6f4c0409d2ee,art blakey & the jazz messengers,25
084e1f19b3006e23281f6955c753a07873473645,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,b.b. king,25
084e1f19b3006e23281f6955c753a07873473645,8247a3f2-3a8e-4256-b322-6c57b03a4e36,bill evans,25
084e1f19b3006e23281f6955c753a07873473645,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,caetano veloso,25
084e1f19b3006e23281f6955c753a07873473645,a85b66d2-34df-4d5a-8c0d-d585b8a14ce1,kenny burrell,25
084e1f19b3006e23281f6955c753a07873473645,da1e2f2c-1c9a-4369-a85f-4d3ed4b1a634,gary burton & friends,24
084e1f19b3006e23281f6955c753a07873473645,041c4e09-1cda-4491-9656-1de9fb1636ac,jessica williams,24
084e1f19b3006e23281f6955c753a07873473645,a00c04cf-adcb-442f-8bb9-41b03d40bed2,physics,24
084e1f19b3006e23281f6955c753a07873473645,177e3c4c-fb44-4981-bbe6-9b34d9c53bfd,tal farlow,24
084e1f19b3006e23281f6955c753a07873473645,ce55e49a-32f4-4757-9849-bf04d06d5fcc,t-pain,24
084e1f19b3006e23281f6955c753a07873473645,85e20f38-8d17-4526-9511-80e04b5c1ee7,keak da sneak,23
084e1f19b3006e23281f6955c753a07873473645,1fda852b-92e9-4562-82fa-c52820a77b23,pussycat dolls,23
084e1f19b3006e23281f6955c753a07873473645,2f9ecbed-27be-40e6-abca-6de49d50299e,aretha franklin,22
084e1f19b3006e23281f6955c753a07873473645,754932cb-a3df-43c5-99ab-c1a69190e4bc,keziah jones,22
084e1f19b3006e23281f6955c753a07873473645,10f89195-3af1-46f5-aa36-504aa3309f5a,albert king,21
084e1f19b3006e23281f6955c753a07873473645,5c44b1b8-07ad-4aca-ac5d-ebdad8e62e12,earl klugh,21
084e1f19b3006e23281f6955c753a07873473645,9abff216-e204-4dbc-9849-d1dbe1fbbda8,gregory isaacs,21
084e1f19b3006e23281f6955c753a07873473645,4f6dd51e-bfd7-4153-ace7-9316d1757a57,roots manuva,21
084e1f19b3006e23281f6955c753a07873473645,933fdeae-ec68-48e9-a752-8bcfd44bc429,rory gallagher,21
084e1f19b3006e23281f6955c753a07873473645,09e71853-7c2a-4a77-964f-35ce29bd9745,unforscene,21
084e1f19b3006e23281f6955c753a07873473645,2c1828a2-e46b-4ade-a6e9-065ca265d679,chris brown,20
084e1f19b3006e23281f6955c753a07873473645,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,duke ellington,20
084e1f19b3006e23281f6955c753a07873473645,808c1fbb-ccfb-4b15-a541-72bec155e696,dwele,20
084e1f19b3006e23281f6955c753a07873473645,d9566c72-7ad1-410f-9f26-f42ad7cebf1e,kai winding,20
084e1f19b3006e23281f6955c753a07873473645,4f48167c-29b8-4bde-a749-6803ce0a3922,taj mahal,20
084e1f19b3006e23281f6955c753a07873473645,f1a3fb4a-fff6-4556-a290-3704b109da90,t-bone walker,20
0d0fe8cea8080f0d602bd72c866a452660d60860,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,bob marley,153
0d0fe8cea8080f0d602bd72c866a452660d60860,7db6aae5-6644-4513-9bfc-ca2e79d4469c,peter tosh,110
0d0fe8cea8080f0d602bd72c866a452660d60860,c296e10c-110a-4103-9e77-47bfebb7fb2e,bob marley & the wailers,105
0d0fe8cea8080f0d602bd72c866a452660d60860,16dad944-c492-43dd-88ed-e0b7ac520c40,burning spear,87
0d0fe8cea8080f0d602bd72c866a452660d60860,37d29a0a-4f5d-4a53-917c-bd0e897c54f7,gentleman,81
0d0fe8cea8080f0d602bd72c866a452660d60860,d82e9822-521a-4e20-bb22-9e944374cd40,max romeo,80
0d0fe8cea8080f0d602bd72c866a452660d60860,8ee00333-ec2c-439b-a619-ae160aca2a15,black uhuru,77
0d0fe8cea8080f0d602bd72c866a452660d60860,ffce4003-a756-46c0-b062-2e942de13d37,israel vibration,74
0d0fe8cea8080f0d602bd72c866a452660d60860,c7e31260-7372-46dc-adf1-bd6e3e983e32,eek-a-mouse,71
0d0fe8cea8080f0d602bd72c866a452660d60860,d4ab32fd-e45d-44bf-9e70-891521672085,bunny wailer,69
0d0fe8cea8080f0d602bd72c866a452660d60860,37367b2f-69e4-4df2-9e64-75ca6204764b,steel pulse,69
0d0fe8cea8080f0d602bd72c866a452660d60860,c97c748f-d375-41a6-875d-25843f73ba6f,soldiers of jah army,68
0d0fe8cea8080f0d602bd72c866a452660d60860,88502cc3-20e7-4c5d-b583-ea84ed263db4,alpha blondy,67
0d0fe8cea8080f0d602bd72c866a452660d60860,9abff216-e204-4dbc-9849-d1dbe1fbbda8,gregory isaacs,67
0d0fe8cea8080f0d602bd72c866a452660d60860,592b9a1b-b900-4c1a-a165-bd7e7ce87d23,groundation,67
0d0fe8cea8080f0d602bd72c866a452660d60860,2caa54a7-b08c-41da-b892-3a41abe778be,jimmy cliff,67
0d0fe8cea8080f0d602bd72c866a452660d60860,9f525d0b-3911-4c83-b0d1-e90aa1fd2d14,buju banton,65
0d0fe8cea8080f0d602bd72c866a452660d60860,ddf15f3a-df92-4712-a874-c91719e1fac2,izrael,65
0d0fe8cea8080f0d602bd72c866a452660d60860,80ee581b-708e-494f-9741-fe72509dd255,jacob miller,63
0d0fe8cea8080f0d602bd72c866a452660d60860,99298e13-87d6-4f0c-9334-d327d73f83c0,stephen marley,63
0d0fe8cea8080f0d602bd72c866a452660d60860,c8327cc0-54f3-424f-a68d-000ee7289a41,sizzla,59
0d0fe8cea8080f0d602bd72c866a452660d60860,29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103,toots and the maytals,56
0d0fe8cea8080f0d602bd72c866a452660d60860,93dda03d-c1d3-42c2-80b0-fa71bc20262b,capleton,55
0d0fe8cea8080f0d602bd72c866a452660d60860,cc80e5ce-7889-4f38-ba8e-d96e63caf5d0,don carlos,55
0d0fe8cea8080f0d602bd72c866a452660d60860,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,dennis brown,54
0d0fe8cea8080f0d602bd72c866a452660d60860,103ae173-2204-40b8-a6a8-f1623304deed,the abyssinians,53
0d0fe8cea8080f0d602bd72c866a452660d60860,56821280-4108-4776-b3e4-bdf5698cef35,ky-mani marley,52
0d0fe8cea8080f0d602bd72c866a452660d60860,b7c00c4a-7ddf-4ee1-a659-cc1d6c5e3957,anthony b,51
0d0fe8cea8080f0d602bd72c866a452660d60860,7e763c41-2b30-45bb-9046-d13d9702bfcf,habakuk,51
0d0fe8cea8080f0d602bd72c866a452660d60860,0e17b44f-e0f1-4b3a-8cd6-d68510d3e379,junior kelly,45
0d0fe8cea8080f0d602bd72c866a452660d60860,cbfb9bcd-c5a0-4d7c-865f-2c641c171e1c,damian marley,44
0d0fe8cea8080f0d602bd72c866a452660d60860,239e4c0a-da90-444a-90c6-6f385c8c8ab4,erdal erzÝncan,42
0d0fe8cea8080f0d602bd72c866a452660d60860,189b4c3e-8a1c-433f-b3ce-0340a777846b,culture,41
0d0fe8cea8080f0d602bd72c866a452660d60860,af75ebe4-3ab1-423d-a499-2a6f9d011ce2,"lee ""scratch"" perry",41
0d0fe8cea8080f0d602bd72c866a452660d60860,8ddf3da1-dfa9-490a-93cc-7d4072319995,barrington levy,39
0d0fe8cea8080f0d602bd72c866a452660d60860,563f1d7a-a566-4645-8d28-4696020347fb,the gladiators,38
0d0fe8cea8080f0d602bd72c866a452660d60860,bd67db55-a85f-4c2b-b5cd-4c8f9ceb50d4,cocoa tea,37
0d0fe8cea8080f0d602bd72c866a452660d60860,0a5c92c7-4aa7-4324-82ab-8e8e733507cb,inner circle,37
0d0fe8cea8080f0d602bd72c866a452660d60860,617f2574-c2bd-4e39-9627-34fc9742a024,aswad,36
0d0fe8cea8080f0d602bd72c866a452660d60860,95f5b748-d370-47fe-85bd-0af2dc450bc0,sublime,33
0d0fe8cea8080f0d602bd72c866a452660d60860,dad904da-8bd7-46b2-b202-f9a9ecd6bbab,alborosie,32
0d0fe8cea8080f0d602bd72c866a452660d60860,07b5e94b-95ac-467d-80e0-a691c709dd11,jah cure,31
0d0fe8cea8080f0d602bd72c866a452660d60860,2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5,horace andy,30
0d0fe8cea8080f0d602bd72c866a452660d60860,f8a9a911-47de-49fe-ba96-7e5b5f08b7d0,duman,29
0d0fe8cea8080f0d602bd72c866a452660d60860,0fbf1274-5a51-4e16-867c-99f918f04937,grup yorum,29
0d0fe8cea8080f0d602bd72c866a452660d60860,125ec42a-7229-4250-afc5-e057484327fe,[unknown],27
0d0fe8cea8080f0d602bd72c866a452660d60860,27dd8224-d752-40e5-9af8-47fd33e61d86,macka b,26
0d0fe8cea8080f0d602bd72c866a452660d60860,567d7b90-9f25-4a2a-8cee-e751b0a337f5,efkan Şeşen,23
0d0fe8cea8080f0d602bd72c866a452660d60860,802247cc-77a2-4671-a02d-ad25bf90e23c,cem karaca,20
0d0fe8cea8080f0d602bd72c866a452660d60860,be7d3949-ec16-461a-bf98-abecfb08d86d,sabahat akkiraz,20
0d0fe8cea8080f0d602bd72c866a452660d60860,9e42d92e-a2b4-426b-9b3f-51c36f86b785,neşet ertaş,19
0d0fe8cea8080f0d602bd72c866a452660d60860,1ea1611b-42de-4423-9393-046068ffd804,feridun düzağaç,17
0d0fe8cea8080f0d602bd72c866a452660d60860,908af20b-1ffc-42e5-9c5f-5f7f5e44b320,onur akın,17
0d0fe8cea8080f0d602bd72c866a452660d60860,b5587a67-0655-4470-80f0-41ad1937b32b,edip akbayram,16
0d0fe8cea8080f0d602bd72c866a452660d60860,67345f3f-d77f-4b75-b454-5716b19ccae7,İbrahim tatlıses,16
0d0fe8cea8080f0d602bd72c866a452660d60860,635e2a34-a566-47c4-b61d-fa5d203856aa,sezen aksu,16
0d0fe8cea8080f0d602bd72c866a452660d60860,746916c9-fd36-44e6-823d-03185e596f58,joan osborne,15
0d0fe8cea8080f0d602bd72c866a452660d60860,b14684dd-a46e-4341-b950-4cd052532f81,erkan oğur,14
0d0fe8cea8080f0d602bd72c866a452660d60860,4ec2451d-ed0c-4273-b683-4c1312df25fd,tarkan,14
0d0fe8cea8080f0d602bd72c866a452660d60860,8aefc2cd-c441-4a2a-912f-ae2b9717a865,baba zula,13
0d0fe8cea8080f0d602bd72c866a452660d60860,85782bee-826e-414e-8815-feb5b584d2c9,ferhat göçer,13
0d0fe8cea8080f0d602bd72c866a452660d60860,89935f2a-1549-40f3-a4f6-fc50a6c42305,funda arar,13
0d0fe8cea8080f0d602bd72c866a452660d60860,dc964c11-e1b3-4c75-aeba-5179a02741a2,kardeş türküler,13
0d0fe8cea8080f0d602bd72c866a452660d60860,c8988e62-0da8-487a-b3e3-c93b0ad10502,mikaîl aslan,13
0d0fe8cea8080f0d602bd72c866a452660d60860,db5db3a9-d372-4051-82bd-5438dfaaf72a,seksendört,13
0d0fe8cea8080f0d602bd72c866a452660d60860,dfc73fea-7984-49ca-9d83-ab9bd3ac8741,servet kocakaya,13
0d0fe8cea8080f0d602bd72c866a452660d60860,06aaeca4-2008-4e48-a2bf-119f3d363b4f,candan erçetin,12
0d0fe8cea8080f0d602bd72c866a452660d60860,6fa6cab0-1197-4d00-b451-275fc6b4caf5,müzeyyen senar,12
0d0fe8cea8080f0d602bd72c866a452660d60860,,ali asker,11
0d0fe8cea8080f0d602bd72c866a452660d60860,1c8d7545-702f-47f8-82c9-f92687c2339a,haluk levent,11
0d0fe8cea8080f0d602bd72c866a452660d60860,5b4237d9-d8e9-462b-a76d-558522a5871c,teoman,11
0d0fe8cea8080f0d602bd72c866a452660d60860,eb8c7597-b931-4fcc-ac2e-408064c4c5f6,tolga Çandar,11
0d0fe8cea8080f0d602bd72c866a452660d60860,2556a141-2ff2-4047-a681-34423838ac90,vega,11
0d0fe8cea8080f0d602bd72c866a452660d60860,6a8788d4-078e-4418-95b7-11bdd13f5dc3,badem,10
0d0fe8cea8080f0d602bd72c866a452660d60860,64bd0ef9-9eeb-4fc4-9af6-6a4025dc41cf,hayko cepkin,10
0d0fe8cea8080f0d602bd72c866a452660d60860,e1b710c9-27e8-4bff-89ec-69e2abcafca6,kubat,10
0d0fe8cea8080f0d602bd72c866a452660d60860,b6b8acdf-f9b3-4226-9272-9b31cb994db4,murat kekilli,10
0d0fe8cea8080f0d602bd72c866a452660d60860,4e6a53e1-e27e-4cf0-9f6e-b51fc0335d0a,Şebnem ferah,10
0d0fe8cea8080f0d602bd72c866a452660d60860,33736d61-e2a2-4070-88dd-ad2e173d174c,barış manço,9
0d0fe8cea8080f0d602bd72c866a452660d60860,ce6d47b6-11ab-4330-89b8-937c258dc515,ceza,9
0d0fe8cea8080f0d602bd72c866a452660d60860,0ef55617-7220-457d-9f9b-52131970ae6b,habib koité & bamada,9
0d0fe8cea8080f0d602bd72c866a452660d60860,9e956eda-5766-4d13-848d-e6fd6d83ea8b,mustafa sandal,9
0d0fe8cea8080f0d602bd72c866a452660d60860,7e498e43-5863-4e38-a1b1-e790a2aebe3e,pinhani,9
0d0fe8cea8080f0d602bd72c866a452660d60860,34413395-216c-46ea-94cf-aae4f0d19a47,kıraç,8
0d0fe8cea8080f0d602bd72c866a452660d60860,7bbc4879-a8c0-485d-a297-20174ddcb2b3,manga,8
0d0fe8cea8080f0d602bd72c866a452660d60860,a1900370-0e0d-46e8-8ff4-49bd2b3ae643,twister,8
0d0fe8cea8080f0d602bd72c866a452660d60860,a3d94be6-6c19-48ff-b772-2cd79bea9656,bülent ersoy,7
0a9964a6440fc748e75eeb774fd18a2768ce8b61,fc4dea85-3998-4130-a56e-907689160480,naked city,439
0a9964a6440fc748e75eeb774fd18a2768ce8b61,8cde362e-2c23-41d3-834f-5015aa3b334f,anal cunt,415
0a9964a6440fc748e75eeb774fd18a2768ce8b61,86547248-6f52-421f-a1bf-a58afde87399,magrudergrind,341
0a9964a6440fc748e75eeb774fd18a2768ce8b61,99164692-c02d-407c-81c9-25d338dd21f4,ash,313
0a9964a6440fc748e75eeb774fd18a2768ce8b61,30185d89-e9b1-4083-8a58-4688e10e0ec8,spazz,271
0a9964a6440fc748e75eeb774fd18a2768ce8b61,759f01e1-1f8d-4357-b87b-bf870c0a55d0,fuck on the beach,256
0a9964a6440fc748e75eeb774fd18a2768ce8b61,92a42e82-b36f-4308-82c1-68bad2e03c89,third eye blind,256
0a9964a6440fc748e75eeb774fd18a2768ce8b61,5c4c90a4-539f-4101-83cf-301bc6a94e06,hüsker dü,242
0a9964a6440fc748e75eeb774fd18a2768ce8b61,99d7b49c-c18e-4a11-bf3e-b71710938df6,phoenix,240
0a9964a6440fc748e75eeb774fd18a2768ce8b61,95f6e954-8bed-4f8e-a53e-d155bb6f7ace,d.r.i.,237
0a9964a6440fc748e75eeb774fd18a2768ce8b61,07b6020a-c539-4d68-aeef-f159f3befc76,band of horses,229
0a9964a6440fc748e75eeb774fd18a2768ce8b61,fa927f59-d443-418a-b741-e557208aaf09,mew,225
0a9964a6440fc748e75eeb774fd18a2768ce8b61,7527f6c2-d762-4b88-b5e2-9244f1e34c46,deftones,217
0a9964a6440fc748e75eeb774fd18a2768ce8b61,39ab1aed-75e0-4140-bd47-540276886b60,oasis,207
0a9964a6440fc748e75eeb774fd18a2768ce8b61,fe404dd9-09b2-4ac8-a0e5-8da1c4027061,atari teenage riot,197
0a9964a6440fc748e75eeb774fd18a2768ce8b61,ba0d6274-db14-4ef5-b28d-657ebde1a396,the smashing pumpkins,197
0a9964a6440fc748e75eeb774fd18a2768ce8b61,e8f6526e-1ad7-4453-9752-8ada6dc4de3c,combatwoundedveteran,194
0a9964a6440fc748e75eeb774fd18a2768ce8b61,e3e0abcd-7671-4482-a9d8-462f5acc9be5,incubus,194
0a9964a6440fc748e75eeb774fd18a2768ce8b61,44cf61b8-5197-448a-b82b-cef6ee89fac5,paramore,193
0a9964a6440fc748e75eeb774fd18a2768ce8b61,d2e123d0-c53e-4444-a52a-efeff44953c7,dj cam,192
0a9964a6440fc748e75eeb774fd18a2768ce8b61,3798b104-01cb-484c-a3b0-56adc6399b80,rage against the machine,185
0a9964a6440fc748e75eeb774fd18a2768ce8b61,42884e27-dfb8-453d-990f-2ffd90bc2d1a,refused,183
0a9964a6440fc748e75eeb774fd18a2768ce8b61,fbb375f9-48bb-4635-824e-4120273b3ba7,regina spektor,179
0a9964a6440fc748e75eeb774fd18a2768ce8b61,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,178
0a9964a6440fc748e75eeb774fd18a2768ce8b61,610404f9-26bd-4be2-8697-f916495f14a4,ivy,177
0a9964a6440fc748e75eeb774fd18a2768ce8b61,e664d1cd-23ab-48d5-b8fa-e98485daa5be,the radio dept.,177
